hotel,is_canceled,lead_time,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0,124,2023-11-21,0,1,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,0,Transient,54.05,0,1
Resort Hotel,1,181,2025-07-16,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,171.71,0,2
City Hotel,0,61,2023-09-05,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,62.0,0,0
Resort Hotel,0,160,2025-07-16,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,134.85,0,1
City Hotel,0,12,2024-10-25,0,3,1,0.0,0,BB,BIH,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130.0,0,2
City Hotel,0,75,2023-12-09,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0
City Hotel,0,205,2024-12-01,0,3,2,0.0,0,BB,DNK,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,69.36,0,0
City Hotel,1,99,2024-02-19,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,0,Transient-Party,80.0,0,0
City Hotel,0,133,2025-05-29,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,85.0,0,1
City Hotel,1,93,2024-09-10,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,159.17,0,1
City Hotel,1,54,2024-06-04,0,1,2,0.0,0,BB,KOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,159.3,0,0
City Hotel,0,181,2025-07-06,0,3,2,0.0,0,BB,POL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,0
City Hotel,0,192,2024-06-24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.0,0,0
City Hotel,0,164,2023-10-02,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,100.0,0,0
Resort Hotel,0,58,2024-09-10,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,0,Transient,130.0,1,1
Resort Hotel,0,2,2025-05-28,2,0,2,0.0,0,HB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,159.0,1,0
Resort Hotel,0,145,2025-06-04,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,70.4,0,0
City Hotel,0,4,2024-01-28,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,1,1
City Hotel,1,219,2025-06-09,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,105.0,0,0
City Hotel,0,12,2024-03-19,2,2,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,71.8,1,0
Resort Hotel,1,164,2024-09-04,2,5,2,2.0,0,FB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0,Transient,240.6,0,0
City Hotel,0,91,2024-07-03,2,5,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,146.7,0,0
City Hotel,0,48,2025-03-26,2,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,142.61,0,1
City Hotel,0,96,2025-04-11,2,6,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,187.0,0,2
Resort Hotel,0,33,2024-06-27,1,1,2,0.0,0,BB,LTU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,131.0,0,0
Resort Hotel,0,2,2023-10-12,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,56.0,0,1
Resort Hotel,0,314,2025-05-22,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,84.7,0,0
City Hotel,0,66,2025-05-11,0,3,2,0.0,0,BB,ISL,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,295.0,0,0
Resort Hotel,0,302,2025-05-09,0,4,2,0.0,0,HB,GBR,Groups,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,81.0,0,0
City Hotel,0,265,2024-04-20,0,4,2,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,176,Transient-Party,99.0,0,0
Resort Hotel,1,185,2025-08-18,2,5,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,200.0,0,0
City Hotel,1,78,2024-09-01,0,3,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,122.1,0,0
City Hotel,0,28,2025-03-19,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.8,0,0
City Hotel,0,96,2025-06-08,0,3,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,216.0,0,2
City Hotel,0,36,2024-10-20,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,119.5,0,2
Resort Hotel,0,144,2024-06-27,3,6,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,83.7,0,1
City Hotel,1,89,2023-10-03,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.0,0,0
City Hotel,0,33,2024-04-02,1,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,131.4,0,0
City Hotel,0,396,2025-06-25,2,0,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,122.4,0,1
City Hotel,0,5,2023-09-01,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,96.0,0,0
Resort Hotel,0,32,2024-04-19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,0,Transient-Party,50.0,0,0
Resort Hotel,1,18,2025-06-07,0,2,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.0,0,0
City Hotel,0,4,2023-08-08,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,94.5,0,0
Resort Hotel,0,130,2025-05-28,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,70.4,0,0
City Hotel,0,60,2024-06-10,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,85.5,0,0
City Hotel,0,0,2025-02-14,0,1,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,154.0,0,2
City Hotel,1,109,2025-08-25,1,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,142.41,0,0
Resort Hotel,1,206,2024-12-17,6,12,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,34.8,0,0
City Hotel,1,437,2025-06-06,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90.0,0,0
City Hotel,1,56,2024-05-30,1,0,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,120.0,0,0
Resort Hotel,0,197,2024-04-30,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,85.0,0,0
Resort Hotel,0,201,2024-05-16,3,8,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,46.98,0,2
City Hotel,1,339,2023-09-21,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Contract,62.0,0,0
Resort Hotel,1,140,2025-06-11,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,172.0,0,2
City Hotel,0,83,2024-12-18,2,0,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,75.0,0,0
Resort Hotel,0,1,2025-07-18,0,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,233.0,0,1
City Hotel,0,61,2025-05-31,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient,95.0,0,2
City Hotel,0,8,2024-04-21,0,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,176.0,0,2
City Hotel,0,396,2025-06-25,2,0,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,95.5,0,1
Resort Hotel,0,0,2024-02-29,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,A,0,No Deposit,0,Transient,34.4,0,1
City Hotel,0,31,2025-04-21,2,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,75.0,0,0
City Hotel,1,18,2023-08-30,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,1
Resort Hotel,0,14,2025-08-05,2,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,228.5,0,2
City Hotel,0,28,2024-10-30,1,0,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,144.38,0,0
City Hotel,1,60,2025-03-18,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,106.2,0,0
City Hotel,1,374,2023-10-26,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Contract,62.0,0,0
City Hotel,0,168,2023-09-11,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,60.0,0,0
City Hotel,1,138,2023-08-22,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,94.5,0,0
City Hotel,0,159,2025-06-23,2,4,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,0,Transient,189.0,0,0
City Hotel,1,55,2023-09-09,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,B,0,No Deposit,0,Transient-Party,100.0,0,0
Resort Hotel,0,213,2024-05-16,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,0
Resort Hotel,0,212,2025-05-28,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,56.7,0,1
City Hotel,1,104,2023-08-30,2,1,2,0.0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90.0,0,0
Resort Hotel,0,204,2024-05-27,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,59.28,0,2
City Hotel,0,0,2023-08-04,0,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Contract,80.0,1,1
City Hotel,1,6,2023-09-20,2,0,2,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,0,Transient,100.0,0,0
City Hotel,1,350,2024-06-17,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,140.0,0,0
Resort Hotel,1,143,2024-04-24,2,2,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,84.0,0,0
City Hotel,0,59,2025-05-23,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,2
Resort Hotel,0,42,2023-07-20,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,122.34,0,1
City Hotel,1,63,2024-11-23,0,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,105.0,0,0
City Hotel,0,14,2025-03-02,0,1,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,88.0,0,0
Resort Hotel,0,3,2024-05-16,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,2,A,I,0,No Deposit,0,Transient,39.0,0,0
City Hotel,1,46,2025-04-28,0,1,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.0,0,0
City Hotel,0,84,2025-04-25,0,2,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90.09,0,1
City Hotel,0,306,2025-01-02,1,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,92.65,0,0
City Hotel,1,273,2023-07-17,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient-Party,101.5,0,0
Resort Hotel,0,159,2025-03-01,4,10,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,48.71,1,1
City Hotel,0,125,2025-04-20,0,2,1,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,3,No Deposit,0,Transient,198.0,0,0
City Hotel,1,538,2024-12-29,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.8,0,0
City Hotel,0,234,2024-09-05,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,106.2,0,1
Resort Hotel,0,51,2024-11-26,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient-Party,44.64,0,0
City Hotel,1,211,2025-08-19,2,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,158.7,0,0
Resort Hotel,0,48,2024-05-22,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,1
City Hotel,0,68,2025-04-21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135.0,1,0
Resort Hotel,1,279,2025-06-22,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,0,1
City Hotel,0,71,2024-04-27,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.4,0,0
City Hotel,1,457,2024-10-21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,391,Transient,65.0,0,0
Resort Hotel,0,2,2025-01-21,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,65.0,1,1
Resort Hotel,0,31,2024-12-30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,C,0,No Deposit,0,Transient-Party,305.0,0,1
Resort Hotel,0,78,2025-01-02,1,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,42.0,0,2
City Hotel,0,38,2025-05-14,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,180.0,0,1
City Hotel,0,15,2023-09-16,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Contract,115.0,0,2
City Hotel,0,2,2023-10-18,2,1,2,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,123.0,0,0
Resort Hotel,0,72,2023-08-09,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133.0,1,2
City Hotel,1,169,2025-06-08,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,170.0,0,0
Resort Hotel,0,49,2023-07-23,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,92.0,0,0
City Hotel,1,342,2023-09-24,2,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,170.0,0,0
Resort Hotel,0,134,2024-05-31,0,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,95.5,1,1
City Hotel,1,257,2024-12-26,1,4,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,67.15,0,1
City Hotel,1,121,2024-11-14,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,0
Resort Hotel,0,0,2024-02-22,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,34.4,0,0
City Hotel,1,75,2024-10-22,2,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,112.79,0,1
City Hotel,0,183,2024-09-08,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,110.0,0,1
City Hotel,0,193,2025-08-10,0,3,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,175.5,0,1
City Hotel,1,308,2024-11-25,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,52.0,0,0
Resort Hotel,0,351,2025-06-29,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,1,D,D,0,No Deposit,0,Group,123.5,0,3
City Hotel,0,0,2024-07-09,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,139.0,0,0
City Hotel,1,80,2023-11-02,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,60,Transient,111.0,0,0
Resort Hotel,1,220,2024-07-04,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,0,Transient,88.5,0,0
City Hotel,1,72,2023-12-27,2,0,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,90.0,0,0
City Hotel,1,28,2025-03-02,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95.0,0,0
City Hotel,0,97,2024-04-25,1,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,85.5,0,0
City Hotel,0,53,2025-02-26,2,5,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,108.5,0,0
City Hotel,1,3,2023-10-08,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0
City Hotel,0,18,2025-08-26,1,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134.5,0,1
City Hotel,0,79,2025-04-18,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,171.0,0,1
City Hotel,1,271,2023-07-15,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,62.0,0,0
City Hotel,1,68,2025-04-18,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.0,0,0
City Hotel,1,181,2025-06-08,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100.0,0,0
City Hotel,0,151,2024-10-06,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,91.48,0,2
City Hotel,1,13,2025-01-20,8,20,1,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.03,0,0
Resort Hotel,0,22,2025-02-17,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,70.0,0,1
Resort Hotel,1,175,2025-08-28,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,230.0,0,2
Resort Hotel,0,2,2023-12-02,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,A,0,No Deposit,0,Transient,25.0,0,0
City Hotel,0,61,2025-01-01,2,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,101.43,0,1
Resort Hotel,0,96,2024-09-28,0,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,78.0,0,0
City Hotel,0,352,2025-07-27,0,3,2,1.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,A,2,No Deposit,0,Transient,90.05,0,1
Resort Hotel,1,17,2025-07-28,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,205.0,0,1
City Hotel,0,88,2025-06-18,2,1,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,0,Transient,151.2,0,0
City Hotel,0,143,2025-05-04,0,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,136.67,0,1
Resort Hotel,0,163,2024-10-02,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,95.0,1,2
Resort Hotel,1,0,2025-06-11,1,0,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,0,Transient,0.0,0,0
City Hotel,0,1,2025-01-14,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,179.0,0,0
Resort Hotel,0,191,2024-12-23,2,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,39.8,0,2
City Hotel,1,16,2025-01-25,4,12,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,59.5,0,0
Resort Hotel,0,0,2025-02-22,0,3,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,D,1,No Deposit,0,Transient,38.5,1,0
City Hotel,1,297,2023-08-10,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,62.0,0,0
City Hotel,1,113,2024-08-06,2,1,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,121.21,0,0
City Hotel,0,178,2024-07-20,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,102.3,0,1
Resort Hotel,0,47,2025-07-11,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,I,2,No Deposit,0,Transient,160.0,0,0
Resort Hotel,0,0,2025-07-15,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,155.0,0,0
City Hotel,1,103,2024-04-19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,115.0,0,0
Resort Hotel,0,10,2024-12-15,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,43.0,0,1
City Hotel,1,81,2024-12-07,0,4,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,152.55,0,1
City Hotel,0,108,2025-08-14,1,3,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient-Party,155.0,0,3
City Hotel,1,39,2024-03-11,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,0
City Hotel,1,44,2024-02-17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,Transient,75.0,0,0
City Hotel,1,64,2024-11-18,1,2,1,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,86.4,0,1
City Hotel,1,316,2025-05-10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.8,0,1
City Hotel,1,184,2025-04-03,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,111,Transient,105.0,0,0
Resort Hotel,0,94,2023-08-29,2,3,1,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,106.21,0,1
City Hotel,1,311,2023-08-24,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,62.0,0,0
City Hotel,0,118,2024-09-03,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.28,0,0
City Hotel,1,45,2024-03-23,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,92.7,0,0
City Hotel,1,28,2025-03-21,0,4,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,92.18,0,0
City Hotel,1,43,2024-12-16,2,3,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.72,0,1
City Hotel,1,103,2025-07-06,2,5,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.0,0,1
Resort Hotel,0,12,2023-09-10,0,2,2,0.0,1,BB,PRI,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.46,0,2
Resort Hotel,0,226,2024-08-27,2,5,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,213.43,1,0
Resort Hotel,1,221,2023-10-10,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,34.0,0,0
