booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-042347,City Hotel,0,16,2023,September,36,5,2023-09-05,1,1,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,185.0,0,2
HB-076079,City Hotel,1,364,2023,October,42,16,2023-10-16,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-112170,City Hotel,0,105,2025,May,20,18,2025-05-18,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,144.0,0,2
HB-044408,City Hotel,0,88,2023,October,40,5,2023-10-05,1,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,26.0,,77,Transient-Party,90.6,0,0
HB-066076,City Hotel,1,155,2025,April,15,13,2025-04-13,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,58.0,,0,Transient,130.0,0,0
HB-071178,City Hotel,1,107,2025,June,26,29,2025-06-29,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,171.0,0,0
HB-098967,City Hotel,0,163,2024,October,40,2,2024-10-02,2,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,168.0,,0,Transient-Party,80.75,0,0
HB-045109,City Hotel,0,41,2023,October,42,16,2023-10-16,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.9,0,2
HB-037248,Resort Hotel,0,45,2025,June,24,9,2025-06-09,0,2,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient-Party,172.0,0,0
HB-030815,Resort Hotel,0,25,2024,November,48,30,2024-11-30,0,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,40.8,0,1
HB-044832,City Hotel,0,166,2023,October,41,12,2023-10-12,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.25,0,2
HB-054345,City Hotel,1,193,2024,July,28,13,2024-07-13,2,7,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.95,0,0
HB-062858,City Hotel,1,59,2025,January,4,23,2025-01-23,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326.0,,0,Transient,80.0,0,0
HB-027758,Resort Hotel,0,8,2024,September,37,10,2024-09-10,0,1,2,0.0,0,BB,PRT,Direct,TA/TO,0,0,0,A,C,0,No Deposit,,,0,Transient,171.0,1,1
HB-059753,City Hotel,1,166,2024,November,44,1,2024-11-01,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,110.0,0,0
HB-063871,City Hotel,1,38,2025,February,8,23,2025-02-23,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,102.0,0,0
HB-110669,City Hotel,0,15,2025,April,18,28,2025-04-28,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,425.0,,0,Transient,123.0,0,0
HB-074954,City Hotel,1,153,2023,August,31,3,2023-08-03,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0
HB-076113,City Hotel,1,260,2023,September,38,18,2023-09-18,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,1,Non Refund,6.0,,0,Transient-Party,80.0,0,0
HB-024040,Resort Hotel,0,22,2024,May,19,9,2024-05-09,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,72.0,1,1
HB-117912,City Hotel,0,147,2025,August,32,5,2025-08-05,2,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,184.5,0,1
HB-010606,Resort Hotel,1,201,2025,March,12,18,2025-03-18,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,37.8,0,2
HB-041444,City Hotel,0,5,2023,August,33,16,2023-08-16,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,75.0,0,0
HB-063945,City Hotel,1,134,2025,February,9,25,2025-02-25,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,0,Transient-Party,75.0,0,0
HB-046164,City Hotel,1,4,2023,December,51,19,2023-12-19,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,154.5,0,0
HB-060054,City Hotel,1,95,2024,November,45,5,2024-11-05,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,75.0,0,0
HB-091630,City Hotel,0,8,2024,June,25,20,2024-06-20,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,128.5,0,2
HB-096730,City Hotel,0,53,2024,September,35,1,2024-09-01,2,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,121.35,0,1
HB-002401,Resort Hotel,0,41,2023,October,41,11,2023-10-11,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,56.0,0,1
HB-104118,City Hotel,0,7,2024,December,1,31,2024-12-31,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,118.2,0,1
HB-051004,City Hotel,1,91,2024,May,20,13,2024-05-13,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,140.4,0,0
HB-119353,City Hotel,0,63,2025,August,35,31,2025-08-31,0,3,3,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,195.33,0,2
HB-058874,City Hotel,1,67,2024,October,42,17,2024-10-17,1,0,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,115.0,0,0
HB-009899,Resort Hotel,1,41,2025,January,3,19,2025-01-19,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,468.0,,0,Transient,57.6,0,0
HB-107105,City Hotel,0,137,2025,March,10,6,2025-03-06,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,80.0,0,1
HB-091689,City Hotel,0,2,2024,June,25,23,2024-06-23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,1,2
HB-076449,City Hotel,1,379,2023,October,44,31,2023-10-31,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-106303,City Hotel,0,48,2025,February,8,22,2025-02-22,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,1
HB-094912,City Hotel,0,20,2024,August,32,10,2024-08-10,0,2,2,2.0,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,231.0,0,1
HB-008632,Resort Hotel,1,393,2024,October,41,8,2024-10-08,2,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68.0,,0,Transient,72.0,0,0
HB-091238,City Hotel,0,150,2024,June,24,16,2024-06-16,0,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,0,Transient-Party,90.0,0,1
HB-113493,City Hotel,0,364,2025,June,25,16,2025-06-16,0,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,1,A,A,0,No Deposit,21.0,,0,Group,75.0,0,1
HB-090020,City Hotel,0,56,2024,May,22,30,2024-05-30,1,1,1,0.0,0,BB,CHE,Groups,TA/TO,0,0,0,A,D,1,No Deposit,,,0,Transient-Party,120.0,0,0
HB-094607,City Hotel,0,84,2024,July,31,31,2024-07-31,2,5,3,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,151.59,0,1
HB-040627,City Hotel,1,28,2023,August,31,3,2023-08-03,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-001715,Resort Hotel,0,160,2023,September,36,10,2023-09-10,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,48.88,0,0
HB-091166,City Hotel,0,256,2024,June,24,15,2024-06-15,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
HB-010866,Resort Hotel,1,70,2025,April,15,8,2025-04-08,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,77.86,0,0
HB-105234,City Hotel,0,0,2025,January,4,23,2025-01-23,3,8,1,2.0,0,BB,AGO,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,88.0,0,0
HB-091718,City Hotel,0,265,2024,June,26,24,2024-06-24,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
HB-021724,Resort Hotel,0,0,2024,March,10,8,2024-03-08,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,40.0,0,0
HB-060449,City Hotel,1,54,2024,November,46,11,2024-11-11,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,0
HB-019511,Resort Hotel,0,10,2023,December,51,24,2023-12-24,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,64.0,1,0
HB-054806,City Hotel,1,391,2024,July,30,27,2024-07-27,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0
HB-032786,Resort Hotel,0,1,2025,February,6,3,2025-02-03,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,88.0,0,0
HB-039198,Resort Hotel,0,48,2025,August,32,7,2025-08-07,1,3,2,0.0,0,HB,OMN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,216.84,0,0
HB-083725,City Hotel,0,19,2024,February,6,7,2024-02-07,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,82.8,0,2
HB-093775,City Hotel,0,144,2024,July,30,25,2024-07-25,1,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,81.08,0,1
HB-059973,City Hotel,1,305,2024,November,45,4,2024-11-04,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,89.0,0,0
HB-014786,Resort Hotel,1,275,2023,October,40,4,2023-10-04,2,0,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,26,0,A,A,0,Non Refund,208.0,,0,Transient,50.0,0,0
HB-061007,City Hotel,1,42,2024,November,48,29,2024-11-29,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,348.0,0,Transient,90.0,0,0
HB-052884,City Hotel,1,71,2024,June,24,14,2024-06-14,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,120.0,0,0
HB-105502,City Hotel,0,63,2025,February,6,5,2025-02-05,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,2
HB-022062,Resort Hotel,0,18,2024,March,11,15,2024-03-15,0,2,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,54.0,1,1
HB-004630,Resort Hotel,1,106,2024,March,12,24,2024-03-24,1,3,2,0.0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,68.0,,0,Transient,84.0,0,0
HB-021938,Resort Hotel,0,2,2024,March,11,12,2024-03-12,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,58.0,0,0
HB-031255,Resort Hotel,0,79,2024,December,51,16,2024-12-16,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,70.8,1,1
HB-061355,City Hotel,1,86,2024,December,49,8,2024-12-08,0,3,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,174.0,0,0
HB-082420,City Hotel,0,4,2023,December,52,26,2023-12-26,2,2,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,52.5,0,2
HB-071500,City Hotel,1,387,2025,July,27,6,2025-07-06,1,3,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,159.0,0,3
HB-034446,Resort Hotel,0,84,2025,March,9,1,2025-03-01,6,19,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,440.0,,0,Transient-Party,55.8,0,1
HB-052398,City Hotel,1,163,2024,June,23,5,2024-06-05,2,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,,0,Transient,100.0,0,0
HB-008085,Resort Hotel,1,118,2024,September,37,10,2024-09-10,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,130.43,0,0
HB-058244,City Hotel,1,124,2024,October,41,9,2024-10-09,2,0,2,1.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0
HB-077090,City Hotel,0,17,2023,September,35,3,2023-09-03,0,3,1,1.0,0,BB,DEU,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient,89.25,0,1
HB-081761,City Hotel,1,113,2024,February,8,25,2024-02-25,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,44,Transient,75.0,0,0
HB-012278,Resort Hotel,1,107,2025,June,25,22,2025-06-22,0,2,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,120.0,0,2
HB-095567,City Hotel,0,0,2024,August,34,19,2024-08-19,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,148.0,0,0
HB-032597,Resort Hotel,0,0,2025,January,5,30,2025-01-30,1,3,1,0.0,0,BB,GBR,Direct,TA/TO,1,0,0,A,A,3,No Deposit,,,0,Transient,43.0,0,2
HB-021327,Resort Hotel,0,0,2024,February,8,22,2024-02-22,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,34.4,0,0
HB-116064,City Hotel,0,414,2025,July,28,13,2025-07-13,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
HB-060352,City Hotel,1,626,2024,November,45,7,2024-11-07,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.8,0,0
HB-081135,City Hotel,1,146,2024,March,13,30,2024-03-30,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,86.0,,28,Transient,80.0,0,0
HB-068488,City Hotel,1,84,2025,May,20,18,2025-05-18,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.14,0,1
HB-039806,Resort Hotel,0,3,2025,August,35,27,2025-08-27,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,75.0,0,2
HB-058267,City Hotel,1,131,2024,October,41,10,2024-10-10,1,0,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0
HB-002879,Resort Hotel,0,24,2023,November,44,3,2023-11-03,3,10,2,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,2,No Deposit,326.0,281.0,0,Transient-Party,48.0,0,0
HB-047843,City Hotel,1,50,2024,March,10,5,2024-03-05,2,2,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,67.66,0,0
HB-100433,City Hotel,0,40,2024,October,43,25,2024-10-25,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,85.0,0,0
HB-089573,City Hotel,0,25,2024,May,21,21,2024-05-21,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,155.0,1,1
HB-025222,Resort Hotel,0,130,2024,June,24,12,2024-06-12,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,161.0,0,1
HB-037026,Resort Hotel,0,335,2025,May,22,26,2025-05-26,2,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,62.75,0,2
HB-061440,City Hotel,1,12,2024,December,50,10,2024-12-10,2,1,2,2.0,0,BB,MAR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,176.33,0,0
HB-011320,Resort Hotel,1,209,2025,May,18,3,2025-05-03,0,1,2,0.0,0,HB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.8,0,0
HB-081159,City Hotel,0,59,2023,November,48,28,2023-11-28,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,106.2,0,1
HB-114611,City Hotel,0,149,2025,June,26,24,2025-06-24,0,1,2,0.0,0,HB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,495.0,,0,Transient-Party,154.0,0,1
HB-110593,City Hotel,0,82,2025,April,17,23,2025-04-23,2,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.0,0,1
HB-003438,Resort Hotel,1,81,2023,December,49,6,2023-12-06,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,40.5,0,2
HB-111234,City Hotel,0,51,2025,May,19,6,2025-05-06,1,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,134.1,0,0
HB-022601,Resort Hotel,0,0,2024,March,13,29,2024-03-29,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,48.0,0,0
HB-005843,Resort Hotel,1,9,2024,May,20,15,2024-05-15,1,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,70.0,0,0
HB-110454,City Hotel,0,41,2025,April,17,26,2025-04-26,0,2,1,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,110.0,0,0
HB-100348,City Hotel,0,151,2024,October,43,23,2024-10-23,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.85,0,2
HB-099856,City Hotel,0,57,2024,October,41,13,2024-10-13,2,4,1,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,128.7,0,0
HB-020149,Resort Hotel,0,0,2024,January,3,15,2024-01-15,0,2,2,0.0,0,BB,CHN,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,44.0,0,0
HB-041747,City Hotel,0,44,2023,August,34,22,2023-08-22,2,1,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,63.0,0,0
HB-079475,City Hotel,0,12,2023,October,43,25,2023-10-25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,85.67,0,0
HB-112857,City Hotel,0,121,2025,May,22,26,2025-05-26,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,85.0,0,0
HB-052454,City Hotel,1,213,2024,June,23,7,2024-06-07,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,62,Transient,130.0,0,0
HB-067269,City Hotel,1,18,2025,May,18,1,2025-05-01,1,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0
HB-031556,Resort Hotel,0,14,2024,December,1,30,2024-12-30,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,240.0,,0,Transient,109.5,0,0
HB-083317,City Hotel,0,59,2024,January,4,28,2024-01-28,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,87.0,,0,Transient-Party,80.0,0,0
HB-028462,Resort Hotel,0,29,2024,October,40,1,2024-10-01,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,99.0,0,1
HB-004299,Resort Hotel,1,219,2024,March,9,2,2024-03-02,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,310.0,,0,Transient,52.0,0,0
HB-092179,City Hotel,0,53,2024,June,26,30,2024-06-30,0,2,2,0.0,0,BB,LBN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.7,0,1
HB-011410,Resort Hotel,1,295,2025,May,19,5,2025-05-05,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,0,1
HB-056750,City Hotel,1,199,2024,September,37,12,2024-09-12,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,Non Refund,,51.0,0,Transient-Party,106.0,0,0
HB-113449,City Hotel,0,29,2025,June,23,6,2025-06-06,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Transient,100.0,0,0
HB-067864,City Hotel,1,287,2025,May,19,8,2025-05-08,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.33,0,1
HB-011907,Resort Hotel,1,320,2025,June,23,3,2025-06-03,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,74.25,0,2
HB-116945,City Hotel,0,76,2025,July,30,24,2025-07-24,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.67,0,1
HB-007005,Resort Hotel,1,17,2024,July,29,16,2024-07-16,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,194.0,0,1
HB-116180,City Hotel,0,277,2025,July,28,13,2025-07-13,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,120.6,0,1
HB-043464,City Hotel,1,74,2023,September,38,18,2023-09-18,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,80.0,0,0
HB-109403,City Hotel,0,83,2025,April,15,8,2025-04-08,2,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,127.8,0,0
HB-030314,Resort Hotel,0,1,2024,November,47,18,2024-11-18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,65.0,0,0
HB-038282,Resort Hotel,0,7,2025,July,28,13,2025-07-13,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,145.0,0,0
HB-101037,City Hotel,0,56,2024,November,44,3,2024-11-03,0,3,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,86.4,0,0
HB-061035,City Hotel,1,30,2024,November,48,30,2024-11-30,0,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,2
HB-091334,City Hotel,0,45,2024,June,25,17,2024-06-17,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,65.0,0,1
HB-109774,City Hotel,0,298,2025,April,16,14,2025-04-14,1,2,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,80.0,0,0
HB-111450,City Hotel,0,149,2025,May,19,6,2025-05-06,2,3,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,79.0,0,1
HB-058429,City Hotel,1,279,2024,October,41,12,2024-10-12,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98.0,,0,Transient,110.0,0,0
HB-086888,City Hotel,0,159,2024,April,15,9,2024-04-09,1,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,70.0,0,1
HB-032742,Resort Hotel,0,3,2025,February,5,2,2025-02-02,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,159.0,0,Transient,35.0,0,1
HB-024697,Resort Hotel,0,10,2024,May,22,30,2024-05-30,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,196.0,,0,Transient,56.0,0,0
HB-032764,Resort Hotel,0,2,2025,February,6,3,2025-02-03,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,87.0,1,1
